_id,timestamp,message.accel[0],message.accel[1],message.accel[2],message.compass[0],message.compass[1],message.compass[2],message.fusionPose[0],message.fusionPose[1],message.fusionPose[2],message.gyro[0],message.gyro[1],message.gyro[2],message.hostname,message.timecode,message.timestamp
6943c4b72f2334cd440bda22,2025-12-18T09:09:11.272Z,0.024156000465154648,0.02592499926686287,0.9785619974136353,-27.110658645629883,-27.627819061279297,30.35947036743164,0.027109617367386818,-0.0239731352776289,2.3419620990753174,-0.00033297017216682434,-0.0005889325402677059,0.0011861305683851242,raspberrypi,40934.431,2025-12-16T10:22:14.433Z
6943c4b72f2334cd440bda23,2025-12-18T09:09:11.295Z,0.024887999519705772,0.025314999744296074,0.9779520034790039,-27.162527084350586,-27.525856018066406,30.027576446533203,0.027071774005889893,-0.024027019739151,2.342135190963745,-0.0006383489817380905,-0.0011996971443295479,0.0014914385974407196,raspberrypi,40934.452,2025-12-16T10:22:14.456Z
6943c4b72f2334cd440bda24,2025-12-18T09:09:11.318Z,0.023850999772548676,0.027084000408649445,0.9840520024299622,-27.204021453857422,-27.444284439086914,29.762062072753906,0.027079975232481956,-0.024018544703722,2.3422956466674805,-0.00002748146653175354,0.0006328457966446877,0.0002696868032217026,raspberrypi,40934.463,2025-12-16T10:22:14.473Z
6943c4b72f2334cd440bda25,2025-12-18T09:09:11.334Z,0.02446099929511547,0.028547998517751694,0.9828319549560547,-27.14761734008789,-27.457427978515625,29.975250244140625,0.027136176824569702,-0.02402363531291485,2.3424365520477295,0.0008887420408427715,0.0006327927112579346,0.0011858828365802765,raspberrypi,40934.494,2025-12-16T10:22:14.495Z
6943c4b72f2334cd440bda26,2025-12-18T09:09:11.353Z,0.02513200044631958,0.02714500017464161,0.9790499806404114,-27.102493286132812,-27.46794319152832,30.14579963684082,0.027141664177179337,-0.024031447246670723,2.3425405025482178,-0.0003329608589410782,0.0012435531243681908,-0.0006466582417488098,raspberrypi,40934.505,2025-12-16T10:22:14.514Z
6943c4b72f2334cd440bda27,2025-12-18T09:09:11.380Z,0.022935999557375908,0.023972999304533005,0.9814899563789368,-27.066394805908203,-27.476354598999023,30.28223991394043,0.027062134817242622,-0.024000033736228943,2.342668056488037,-0.001249153632670641,0.0009380411356687546,0.0008804295212030411,raspberrypi,40934.526,2025-12-16T10:22:14.536Z
6943c4b72f2334cd440bda28,2025-12-18T09:09:11.393Z,0.024887999519705772,0.025193000212311745,0.9783179759979248,-27.05991554260254,-27.47748374938965,30.203792572021484,0.02704159915447235,-0.02397906593978405,2.3427798748016357,0.0002779862843453884,0.0024649975821375847,-0.00003586336970329285,raspberrypi,40934.547,2025-12-16T10:22:14.554Z
6943c4b72f2334cd440bda29,2025-12-18T09:09:11.414Z,0.02446099929511547,0.025193000212311745,0.9822219610214233,-27.054733276367188,-27.4783878326416,30.141035079956055,0.02703135646879673,-0.02397877722978592,2.342869997024536,0.0008887769654393196,0.0009377552196383476,-0.0006466750055551529,raspberrypi,40934.568,2025-12-16T10:22:14.575Z
6943c4b72f2334cd440bda2a,2025-12-18T09:09:11.433Z,0.023972999304533005,0.024826999753713608,0.9792940020561218,-27.21298599243164,-27.557510375976562,30.088027954101562,0.027027761563658714,-0.02395753562450409,2.3429806232452393,0.0014995159581303596,0.0015484904870390892,-0.0009520277380943298,raspberrypi,40934.589,2025-12-16T10:22:14.594Z
6943c4b72f2334cd440bda2b,2025-12-18T09:09:11.456Z,0.0231189988553524,0.0245829988270998,0.981673002243042,-27.339588165283203,-27.620807647705078,30.045621871948242,0.027005771175026894,-0.023954562842845917,2.3431105613708496,0.00088857626542449,-0.0002840813249349594,-0.0006465408951044083,raspberrypi,40934.61,2025-12-16T10:22:14.617Z
6943c4b72f2334cd440bda2c,2025-12-18T09:09:11.474Z,0.02580299973487854,0.028669999912381172,0.9821609854698181,-27.44087028503418,-27.671445846557617,30.01169776916504,0.027036741375923157,-0.02397598884999752,2.343259572982788,-0.0006385333836078644,0.0012429775670170784,0.0002697352319955826,raspberrypi,40934.631,2025-12-16T10:22:14.635Z
6943c4b72f2334cd440bda2d,2025-12-18T09:09:11.495Z,0.025558998808264732,0.025863999500870705,0.9788059592247009,-27.33709716796875,-27.723155975341797,29.934158325195312,0.027024563401937485,-0.024005282670259476,2.3433470726013184,-0.000027665868401527405,0.0006320597603917122,-0.0012573227286338806,raspberrypi,40934.652,2025-12-16T10:22:14.656Z
6943c4b72f2334cd440bda2e,2025-12-18T09:09:11.514Z,0.026169000193476677,0.02592499926686287,0.9802089929580688,-27.254077911376953,-27.764524459838867,29.872127532958984,0.02701212652027607,-0.024040427058935165,2.3434364795684814,-0.000027663540095090866,0.0009374124929308891,0.000880630686879158,raspberrypi,40934.673,2025-12-16T10:22:14.675Z
6943c4b72f2334cd440bda2f,2025-12-18T09:09:11.536Z,0.023057999089360237,0.025436999276280403,0.9790499806404114,-27.18766212463379,-27.786418914794922,30.085702896118164,0.026980070397257805,-0.024030383676290512,2.343440532684326,-0.0006384751759469509,0.000021113082766532898,-0.0003410708159208298,raspberrypi,40934.694,2025-12-16T10:22:14.697Z
6943c4b72f2334cd440bda30,2025-12-18T09:09:11.554Z,0.02281400002539158,0.026961999014019966,0.9798429608345032,-27.19053077697754,-27.803936004638672,30.256563186645508,0.026973210275173187,-0.02401924319565296,2.3434078693389893,-0.0009438288398087025,-0.00028429552912712097,-0.0009518563747406006,raspberrypi,40934.705,2025-12-16T10:22:14.715Z
6943c4b72f2334cd440bda31,2025-12-18T09:09:11.575Z,0.02391199953854084,0.02781599946320057,0.9822829961776733,-27.192825317382812,-27.817949295043945,30.393251419067383,0.02699948102235794,-0.024037372320890427,2.343404769897461,-0.000027528498321771622,-0.0005896785296499729,0.0005752574652433395,raspberrypi,40934.726,2025-12-16T10:22:14.736Z
6943c4b72f2334cd440bda32,2025-12-18T09:09:11.595Z,0.02470500022172928,0.027084000408649445,0.9822829961776733,-27.161060333251953,-27.537960052490234,30.30940055847168,0.027009841054677963,-0.024016672745347023,2.343505620956421,-0.000027526170015335083,0.00215903390198946,0.0005752090364694595,raspberrypi,40934.747,2025-12-16T10:22:14.755Z
6943c4b72f2334cd440bda33,2025-12-18T09:09:11.617Z,0.02446099929511547,0.027327999472618103,0.9814899563789368,-27.135648727416992,-27.313968658447266,30.242321014404297,0.026995813474059105,-0.024021467193961143,2.343644618988037,-0.0015545585192739964,0.0006318176165223122,-0.000646466389298439,raspberrypi,40934.768,2025-12-16T10:22:14.778Z
6943c4b72f2334cd440bda34,2025-12-18T09:09:11.635Z,0.024399999529123306,0.02848699875175953,0.9808799624443054,-27.115318298339844,-27.134775161743164,30.236257553100586,0.027023643255233765,-0.02399018220603466,2.343855857849121,-0.0006382069550454617,0.0024642059579491615,0.0008806213736534119,raspberrypi,40934.789,2025-12-16T10:22:14.795Z
6943c4b72f2334cd440bda35,2025-12-18T09:09:11.656Z,0.02324100024998188,0.02714500017464161,0.9808189868927002,-27.05425453186035,-27.232219696044922,30.231407165527344,0.027047276496887207,-0.023990439251065254,2.3440184593200684,0.0005834745243191719,-0.0002846634015440941,0.0014913622289896011,raspberrypi,40934.81,2025-12-16T10:22:14.817Z
6943c4b72f2334cd440bda36,2025-12-18T09:09:11.675Z,0.02379000000655651,0.026412999257445335,0.9812459945678711,-27.005403518676758,-27.310176849365234,30.22752571105957,0.027026686817407608,-0.02399398200213909,2.3440864086151123,-0.0009436095133423805,0.000020767562091350555,-0.001562831923365593,raspberrypi,40934.831,2025-12-16T10:22:14.836Z
6943c4b72f2334cd440bda37,2025-12-18T09:09:11.697Z,0.022326000034809113,0.027205999940633774,0.9810019731521606,-27.027923583984375,-27.372541427612305,30.2468204498291,0.027051733806729317,-0.023987391963601112,2.3441433906555176,0.0005835047923028469,-0.0008954545482993126,-0.000035664066672325134,raspberrypi,40934.852,2025-12-16T10:22:14.858Z
6943c4b72f2334cd440bda38,2025-12-18T09:09:11.715Z,0.02403399907052517,0.02568100020289421,0.9822829961776733,-27.04593849182129,-27.422433853149414,30.262256622314453,0.027044665068387985,-0.0240269023925066,2.344247341156006,0.0005834558978676796,-0.0015061935409903526,0.0011859647929668427,raspberrypi,40934.873,2025-12-16T10:22:14.876Z
6943c4b72f2334cd440bda39,2025-12-18T09:09:11.738Z,0.02379000000655651,0.025497999042272568,0.9782570004463196,-27.06035041809082,-27.46234703063965,30.224205017089844,0.026998912915587425,-0.02409009449183941,2.3443329334259033,-0.0012490348890423775,-0.002727694809436798,0.0008804574608802795,raspberrypi,40934.894,2025-12-16T10:22:14.899Z
6943c4b72f2334cd440bda3a,2025-12-18T09:09:11.757Z,0.023606998845934868,0.026108000427484512,0.9787449836730957,-27.133480072021484,-27.298276901245117,30.193763732910156,0.026991626247763634,-0.024066301062703133,2.3444836139678955,-0.00002730218693614006,0.0012428248301148415,0.00026957131922245026,raspberrypi,40934.915,2025-12-16T10:22:14.917Z
6943c4b72f2334cd440bda3b,2025-12-18T09:09:11.778Z,0.024765999987721443,0.028730999678373337,0.9809409976005554,-27.191984176635742,-27.167020797729492,30.169410705566406,0.0270256195217371,-0.024082578718662262,2.344658613204956,-0.0006381138227880001,0.0003265002742409706,-0.0009520798921585083,raspberrypi,40934.936,2025-12-16T10:22:14.939Z
6943c4b72f2334cd440bda3c,2025-12-18T09:09:11.796Z,0.024399999529123306,0.027633000165224075,0.9783179759979248,-27.238788604736328,-27.118017196655273,30.099529266357422,0.02705531381070614,-0.024099016562104225,2.344895839691162,0.0002781609073281288,0.00002106558531522751,0.0002696290612220764,raspberrypi,40934.947,2025-12-16T10:22:14.957Z
6943c4b72f2334cd440bda3d,2025-12-18T09:09:11.817Z,0.0231189988553524,0.0250099990516901,0.9830150008201599,-27.27623176574707,-27.078813552856445,30.043622970581055,0.027021925896406174,-0.0240694060921669,2.345184087753296,-0.00002726959064602852,0.0009372839704155922,0.0008804183453321457,raspberrypi,40934.968,2025-12-16T10:22:14.978Z
6943c4b72f2334cd440bda3e,2025-12-18T09:09:11.836Z,0.023302000015974045,0.02433899976313114,0.9808189868927002,-27.30618667602539,-27.04745101928711,29.998899459838867,0.02701924555003643,-0.024056825786828995,2.3454792499542236,0.0021105813793838024,0.0003263922408223152,-0.00003587454557418823,raspberrypi,40934.989,2025-12-16T10:22:14.997Z
6943c4b72f2334cd440bda3f,2025-12-18T09:09:11.859Z,0.0231189988553524,0.026534998789429665,0.9822219610214233,-27.36935043334961,-27.089561462402344,30.08911895751953,0.026987861841917038,-0.024027667939662933,2.3457562923431396,-0.001554479356855154,0.000937177799642086,0.00026953592896461487,raspberrypi,40935.01,2025-12-16T10:22:15.020Z
6943c4b72f2334cd440bda40,2025-12-18T09:09:11.877Z,0.023606998845934868,0.0279379989951849,0.9821609854698181,-27.419879913330078,-27.123249053955078,30.16129493713379,0.027016304433345795,-0.023997154086828232,2.346017837524414,-0.000027313828468322754,0.0015479130670428276,-0.00003589317202568054,raspberrypi,40935.031,2025-12-16T10:22:15.037Z
6943c4b72f2334cd440bda41,2025-12-18T09:09:11.898Z,0.0245829988270998,0.02580299973487854,0.9807579517364502,-27.465904235839844,-27.155799865722656,30.325435638427734,0.026989763602614403,-0.02397557720541954,2.346306085586548,-0.0006381254643201828,0.0021585971117019653,-0.00034129805862903595,raspberrypi,40935.052,2025-12-16T10:22:15.059Z
6943c4b72f2334cd440bda42,2025-12-18T09:09:11.917Z,0.024887999519705772,0.026412999257445335,0.9801479578018188,-27.502723693847656,-27.181840896606445,30.456748962402344,0.027029233053326607,-0.02399892918765545,2.3466603755950928,0.0021105906926095486,0.00032597407698631287,0.0033236127346754074,raspberrypi,40935.073,2025-12-16T10:22:15.078Z
6943c4b72f2334cd440bda43,2025-12-18T09:09:11.939Z,0.02592499926686287,0.0245829988270998,0.9818559885025024,-27.53217887878418,-27.202672958374023,30.561800003051758,0.027019869536161423,-0.024040043354034424,2.346956968307495,0.0014995993115007877,0.000325947068631649,-0.0009523630142211914,raspberrypi,40935.094,2025-12-16T10:22:15.100Z
6943c4b72f2334cd440bda44,2025-12-18T09:09:11.958Z,0.024948999285697937,0.02659599855542183,0.980696976184845,-27.382143020629883,-27.320138931274414,30.545040130615234,0.02703975699841976,-0.024042775854468346,2.3471148014068604,0.0008886596187949181,0.001242140308022499,-0.0012576896697282791,raspberrypi,40935.115,2025-12-16T10:22:15.119Z
6943c4b72f2334cd440bda45,2025-12-18T09:09:11.977Z,0.02568100020289421,0.027327999472618103,0.9808189868927002,-27.262115478515625,-27.414112091064453,30.531631469726562,0.02704891562461853,-0.02401883900165558,2.3472421169281006,-0.00033304328098893166,0.003379885107278824,0.0011856723576784134,raspberrypi,40935.136,2025-12-16T10:22:15.138Z
6943c4b82f2334cd440bda46,2025-12-18T09:09:12.006Z,0.024094998836517334,0.026961999014019966,0.9685579538345337,-27.328493118286133,-27.46129035949707,30.392105102539062,0.027064215391874313,-0.024040574207901955,2.3473150730133057,-0.000027608126401901245,-0.0002852827310562134,-0.0009522754698991776,raspberrypi,40935.157,2025-12-16T10:22:15.160Z
6943c4b82f2334cd440bda47,2025-12-18T09:09:12.018Z,0.02256999909877777,0.02781599946320057,0.9809409976005554,-27.381595611572266,-27.499032974243164,30.280485153198242,0.027106868103146553,-0.02401352860033512,2.34739351272583,0.0008886153809726238,0.0003255559131503105,0.00026943348348140717,raspberrypi,40935.178,2025-12-16T10:22:15.179Z
6943c4b82f2334cd440bda48,2025-12-18T09:09:12.039Z,0.02470500022172928,0.025436999276280403,0.9831369519233704,-27.424076080322266,-27.529226303100586,30.19118881225586,0.027100689709186554,-0.024034252390265465,2.3474864959716797,0.0008885408751666546,0.000020121224224567413,-0.0015630312263965607,raspberrypi,40935.2,2025-12-16T10:22:15.200Z
6943c4b82f2334cd440bda49,2025-12-18T09:09:12.058Z,0.023729000240564346,0.023972999304533005,0.9822219610214233,-27.18366050720215,-27.508581161499023,30.3017520904541,0.02706478163599968,-0.024011405184864998,2.3475239276885986,0.0008884663693606853,0.0012417472898960114,-0.0006466787308454514,raspberrypi,40935.21,2025-12-16T10:22:15.219Z
6943c4b82f2334cd440bda4a,2025-12-18T09:09:12.080Z,0.024277999997138977,0.025619998574256897,0.9791719913482666,-26.991329193115234,-27.4920654296875,30.390201568603516,0.027071118354797363,-0.024019422009587288,2.347498655319214,0.0011937986128032207,0.0003254227340221405,-0.00003580935299396515,raspberrypi,40935.231,2025-12-16T10:22:15.240Z
6943c4b82f2334cd440bda4b,2025-12-18T09:09:12.099Z,0.02256999909877777,0.0260469987988472,0.9823439717292786,-26.83746337890625,-27.490053176879883,30.35736083984375,0.027040893211960793,-0.023998351767659187,2.347412347793579,-0.0009441506117582321,0.0000199880450963974,0.000880412757396698,raspberrypi,40935.252,2025-12-16T10:22:15.260Z
6943c4b82f2334cd440bda4c,2025-12-18T09:09:12.120Z,0.0245829988270998,0.025985999032855034,0.9778299927711487,-26.92717170715332,-27.48844337463379,30.33108901977539,0.027067532762885094,-0.023995550349354744,2.3473730087280273,0.0018045911565423012,0.0012416141107678413,0.0002695266157388687,raspberrypi,40935.273,2025-12-16T10:22:15.280Z
6943c4b82f2334cd440bda4d,2025-12-18T09:09:12.138Z,0.02403399907052517,0.02513200044631958,0.9797210097312927,-26.998937606811523,-27.48715591430664,30.31007194519043,0.02703888528048992,-0.023999961093068123,2.3473808765411377,-0.000028002075850963593,0.0003252895548939705,0.0011857245117425919,raspberrypi,40935.294,2025-12-16T10:22:15.299Z
6943c4b82f2334cd440bda4e,2025-12-18T09:09:12.160Z,0.02403399907052517,0.02635199949145317,0.9846619963645935,-27.10675048828125,-27.407724380493164,30.483657836914062,0.027026241645216942,-0.02399587444961071,2.34743070602417,-0.000333406962454319,0.0006306692957878113,0.0005748104304075241,raspberrypi,40935.315,2025-12-16T10:22:15.321Z
6943c4b82f2334cd440bda4f,2025-12-18T09:09:12.181Z,0.023729000240564346,0.025741999968886375,0.9822219610214233,-27.19300079345703,-27.344179153442383,30.622526168823242,0.027003169059753418,-0.023998647928237915,2.3475286960601807,-0.00033337902277708054,0.000019801780581474304,0.0002693571150302887,raspberrypi,40935.336,2025-12-16T10:22:15.340Z
6943c4b82f2334cd440bda50,2025-12-18T09:09:12.200Z,0.02433899976313114,0.026657000184059143,0.9819779992103577,-27.262001037597656,-27.29334259033203,30.487220764160156,0.027035657316446304,-0.02403152547776699,2.347651481628418,0.0014990908093750477,-0.0008964203298091888,-0.0003414805978536606,raspberrypi,40935.357,2025-12-16T10:22:15.361Z
